txn_id_a,txn_id_b
3557616,3557931
3557931,3559797
3559797,3560783
3560783,3562176
3562176,3563024
3563024,3563880
3563880,3567653
3567653,3567683
3567683,3567781
3567781,3569362
3569362,3570757
3570757,3573141
3573141,3574313
3574313,3574559
3574559,3576378
3576378,3578344
3578344,3579536
3579536,3581669
3581669,3583595
3583595,3583612
3583612,3583995
3583995,3585030
3585030,3585062
3585062,3586892
3586892,3587949
3587949,3590704
3590704,3590708
3590708,3590728
3007124,3072587
3072587,3134364
3134364,3375473
3375473,3539803
3539803,3573868
3007126,3034589
3034589,3066701
3066701,3328883
3328883,3349986
3349986,3405304
3405304,3454608
3007133,3007660
3007660,3008318
3008318,3011342
3011342,3012282
3012282,3013179
3013179,3013514
3013514,3013538
3013538,3013611
3013611,3014443
3014443,3015465
3015465,3017880
3017880,3019223
3019223,3019764
3019764,3023434
3023434,3023604
3023604,3024786
3024786,3025955
3025955,3026736
3026736,3027082
3027082,3028523
3028523,3030704
3030704,3032024
3032024,3032677
3032677,3032748
3032748,3033371
3033371,3033548
3033548,3033676
3033676,3034799
3034799,3035231
3035231,3035645
3035645,3036549
3036549,3036645
3036645,3036907
3036907,3038688
3038688,3038774
3038774,3043437
3043437,3045433
3045433,3046223
3046223,3046305
3046305,3046333
3046333,3046608
3046608,3047829
3047829,3051602
3051602,3055271
3055271,3056472
3056472,3056531
3056531,3057650
3057650,3057998
3057998,3060453
3060453,3060537
3060537,3060949
3060949,3061046
3061046,3061404
3061404,3062788
3062788,3062865
3062865,3062900
3062900,3066105
3066105,3066173
3066173,3066752
3066752,3067234
3067234,3068383
3068383,3068509
3068509,3069147
3069147,3069831
3069831,3069861
3069861,3071969
3071969,3072229
3072229,3072962
3072962,3073774
3073774,3074432
3074432,3074832
3074832,3077119
3077119,3079027
3079027,3079221
3079221,3082511
3082511,3084623
3084623,3085025
3085025,3086354
3086354,3086467
3086467,3086981
3086981,3090320
3090320,3090345
3090345,3090409
3090409,3093174
3093174,3093985
3093985,3094182
3094182,3094972
3094972,3097596
3097596,3097691
3097691,3098121
3098121,3098592
3098592,3100426
3100426,3100512
3100512,3102378
3102378,3102589
3102589,3103044
3103044,3103957
3103957,3104120
3104120,3109178
3109178,3111863
3111863,3112177
3112177,3113718
3113718,3113720
3113720,3113861
3113861,3114170
3114170,3114843
3114843,3114940
3114940,3115959
3115959,3118705
3118705,3122431
3122431,3122958
3122958,3124554
3124554,3124643
3124643,3129019
3129019,3129699
3129699,3131433
3131433,3133334
3133334,3134099
3134099,3142987
3142987,3143002
3143002,3145698
3145698,3147627
3147627,3147797
3147797,3148343
3148343,3148398
3148398,3148436
3148436,3148507
3148507,3148891
3148891,3148952
3148952,3148981
3148981,3149506
3149506,3150551
3150551,3151051
3151051,3151366
3151366,3151784
3151784,3152140
3152140,3154192
3154192,3154743
3154743,3156547
3156547,3156769
3156769,3156877
3156877,3156887
3156887,3156957
3156957,3157027
3157027,3157227
3157227,3157331
3157331,3158817
3158817,3159244
3159244,3160022
3160022,3160056
3160056,3160073
3160073,3160089
3160089,3160621
3160621,3160976
3160976,3160991
3160991,3161485
3161485,3162299
3162299,3162415
3162415,3163683
3163683,3164050
3164050,3164257
3164257,3165766
3165766,3166605
3166605,3169385
3169385,3170519
3170519,3170703
3170703,3172220
3172220,3172235
3172235,3173480
3173480,3173841
3173841,3175085
3175085,3176288
3176288,3177244
3177244,3180557
3180557,3180763
3180763,3180851
3180851,3180855
3180855,3180960
3180960,3180993
3180993,3183858
3183858,3183955
3183955,3185861
3185861,3186443
3186443,3188141
3188141,3190403
3190403,3191229
3191229,3191567
3191567,3191727
3191727,3191896
3191896,3192747
3192747,3192748
3192748,3193007
3193007,3193015
3193015,3194120
3194120,3196118
3196118,3196951
3196951,3197996
3197996,3198366
3198366,3198639
3198639,3199207
3199207,3199861
3199861,3199892
3199892,3200371
3200371,3200696
3200696,3201872
3201872,3204990
3204990,3205281
3205281,3205990
3205990,3206431
3206431,3206820
3206820,3207061
3207061,3207067
3207067,3207128
3207128,3208489
3208489,3209189
3209189,3211910
3211910,3213477
3213477,3213992
3213992,3215017
3215017,3215536
3215536,3215684
3215684,3215953
3215953,3215961
3215961,3216417
3216417,3218232
3218232,3218237
3218237,3218577
3218577,3218811
3218811,3219123
3219123,3222097
3222097,3223396
3223396,3223555
3223555,3223851
3223851,3223898
3223898,3223990
3223990,3224368
3224368,3224905
3224905,3226259
3226259,3227328
3227328,3228169
3228169,3230655
3230655,3232837
3232837,3232871
3232871,3233024
3233024,3233054
3233054,3234577
3234577,3235114
3235114,3236464
3236464,3236824
3236824,3237303
3237303,3237980
3237980,3238320
3238320,3238690
3238690,3238780
3238780,3238841
3238841,3239205
3239205,3239423
3239423,3240557
3240557,3240674
3240674,3241415
3241415,3242193
3242193,3243269
3243269,3244062
3244062,3244077
3244077,3244138
3244138,3244343
3244343,3246269
3246269,3247113
3247113,3247154
3247154,3249806
3249806,3251308
3251308,3251338
3251338,3252913
3252913,3255829
3255829,3256175
3256175,3256252
3256252,3256804
3256804,3256985
3256985,3257268
3257268,3258612
3258612,3258727
3258727,3258951
3258951,3260059
3260059,3260064
3260064,3260575
3260575,3260613
3260613,3261093
3261093,3261710
3261710,3262345
3262345,3262984
3262984,3263000
3263000,3264223
3264223,3266742
3266742,3267789
3267789,3269022
3269022,3269489
3269489,3271275
3271275,3272750
3272750,3274035
3274035,3275022
3275022,3275034
3275034,3275038
3275038,3275238
3275238,3277063
3277063,3277565
3277565,3277584
3277584,3278292
3278292,3279095
3279095,3279903
3279903,3279975
3279975,3279986
3279986,3282023
3282023,3282048
3282048,3282489
3282489,3286745
3286745,3288010
3288010,3288469
3288469,3289408
3289408,3290806
3290806,3290946
3290946,3291680
3291680,3291722
3291722,3292105
3292105,3294595
3294595,3295792
3295792,3298188
3298188,3301066
3301066,3301607
3301607,3304397
3304397,3305088
3305088,3308511
3308511,3309345
3309345,3309795
3309795,3310681
3310681,3311211
3311211,3313390
3313390,3314488
3314488,3316409
3316409,3316640
3316640,3316869
3316869,3317237
3317237,3320461
3320461,3320562
3320562,3321075
3321075,3324938
3324938,3327048
3327048,3327461
3327461,3330188
3330188,3330763
3330763,3332127
3332127,3334720
3334720,3334812
3334812,3335670
3335670,3336634
3336634,3337154
3337154,3337228
3337228,3337536
3337536,3337594
3337594,3339104
3339104,3339313
3339313,3339370
3339370,3339396
3339396,3340291
3340291,3340551
3340551,3340655
3340655,3341581
3341581,3342254
3342254,3342342
3342342,3342781
3342781,3342847
3342847,3344798
3344798,3344858
3344858,3345304
3345304,3345439
3345439,3346113
3346113,3346481
3346481,3349165
3349165,3349497
3349497,3351163
3351163,3352445
3352445,3353105
3353105,3353521
3353521,3354714
3354714,3354849
3354849,3354927
3354927,3355492
3355492,3356450
3356450,3358356
3358356,3359748
3359748,3359766
3359766,3362254
3362254,3362838
3362838,3362891
3362891,3363177
3363177,3363436
3363436,3363809
3363809,3363818
3363818,3365284
3365284,3366421
3366421,3367272
3367272,3368306
3368306,3370126
3370126,3370172
3370172,3371744
3371744,3372789
3372789,3373044
3373044,3373911
3373911,3374504
3374504,3375166
3375166,3380091
3380091,3381944
3381944,3382178
3382178,3382800
3382800,3383662
3383662,3384829
3384829,3385157
3385157,3386316
3386316,3386510
3386510,3387569
3387569,3388143
3388143,3388176
3388176,3388203
3388203,3388209
3388209,3388237
3388237,3388733
3388733,3391894
3391894,3393408
3393408,3393588
3393588,3393678
3393678,3394383
3394383,3395592
3395592,3396499
3396499,3396578
3396578,3396996
3396996,3398426
3398426,3399434
3399434,3400737
3400737,3400947
3400947,3402003
3402003,3402897
3402897,3402931
3402931,3403516
3403516,3403650
3403650,3403850
3403850,3404786
3404786,3405268
3405268,3406147
3406147,3408569
3408569,3408759
3408759,3409193
3409193,3409947
3409947,3410598
3410598,3413292
3413292,3413303
3413303,3414984
3414984,3416111
3416111,3416821
3416821,3418930
3418930,3423617
3423617,3423723
3423723,3424230
3424230,3424560
3424560,3424589
3424589,3424640
3424640,3426244
3426244,3426549
3426549,3426609
3426609,3429147
3429147,3429534
3429534,3431232
3431232,3431626
3431626,3432390
3432390,3432586
3432586,3433287
3433287,3433481
3433481,3433726
3433726,3434631
3434631,3434843
3434843,3435143
3435143,3436478
3436478,3436515
3436515,3437134
3437134,3437396
3437396,3438044
3438044,3438306
3438306,3438360
3438360,3438625
3438625,3439217
3439217,3440642
3440642,3440817
3440817,3443809
3443809,3444417
3444417,3446280
3446280,3449801
3449801,3449830
3449830,3450847
3450847,3452383
3452383,3452688
3452688,3452716
3452716,3455198
3455198,3455322
3455322,3455338
3455338,3457389
3457389,3463474
3463474,3464731
3464731,3466165
3466165,3466629
3466629,3466636
3466636,3466742
3466742,3467417
3467417,3468114
3468114,3471314
3471314,3471354
3471354,3472244
3472244,3473045
3473045,3473706
3473706,3474332
3474332,3475527
3475527,3476468
3476468,3476955
3476955,3476961
3476961,3476972
3476972,3477588
3477588,3478226
3478226,3479624
3479624,3480998
3480998,3483437
3483437,3485282
3485282,3485289
3485289,3486188
3486188,3486327
3486327,3486982
3486982,3487488
3487488,3487859
3487859,3489907
3489907,3490682
3490682,3490716
3490716,3492902
3492902,3493095
3493095,3493744
3493744,3494309
3494309,3494553
3494553,3494945
3494945,3495505
3495505,3497308
3497308,3498827
3498827,3500488
3500488,3501148
3501148,3503223
3503223,3504661
3504661,3505583
3505583,3507072
3507072,3507817
3507817,3508284
3508284,3508385
3508385,3509140
3509140,3511639
3511639,3511799
3511799,3513576
3513576,3513674
3513674,3513687
3513687,3515699
3515699,3515785
3515785,3516388
3516388,3516393
3516393,3516489
3516489,3516970
3516970,3517712
3517712,3518551
3518551,3519071
3519071,3520301
3520301,3522635
3522635,3523562
3523562,3523610
3523610,3523873
3523873,3524732
3524732,3524900
3524900,3526277
3526277,3526600
3526600,3527162
3527162,3527493
3527493,3528055
3528055,3528684
3528684,3528817
3528817,3531350
3531350,3531991
3531991,3532654
3532654,3534321
3534321,3534948
3534948,3536630
3536630,3537237
3537237,3537423
3537423,3540115
3540115,3541162
3541162,3541844
3541844,3541900
3541900,3542254
3542254,3542569
3542569,3546848
3546848,3547153
3547153,3547332
3547332,3549144
3549144,3549967
3549967,3549987
3549987,3550003
3550003,3550016
3550016,3550028
3550028,3550050
3550050,3550446
3550446,3551373
3551373,3551922
3551922,3553083
3553083,3554268
3554268,3554532
3554532,3557475
3557475,3557958
3557958,3558529
3558529,3558580
3558580,3559409
3559409,3562504
3562504,3563028
3563028,3564509
3564509,3567356
3567356,3568457
3568457,3569554
3569554,3569954
3569954,3570973
3570973,3573413
3573413,3573426
3573426,3573578
3573578,3573614
3573614,3573908
3573908,3574345
3574345,3577493
3577493,3577947
3577947,3578476
3578476,3580110
3580110,3580169
3580169,3583061
3583061,3584171
3584171,3584961
3584961,3585066
3585066,3585848
3585848,3585945
3585945,3586505
3586505,3587921
3587921,3587946
3587946,3588377
3588377,3588764
3588764,3588917
3588917,3589960
3007138,3252350
3252350,3336843
3336843,3351126
3351126,3485074
3007140,3079236
3079236,3242964
3242964,3271696
3271696,3294363
3294363,3354708
3354708,3422303
3422303,3529948
3007143,3013606
3013606,3066708
3066708,3101661
3101661,3131983
3131983,3194540
3194540,3228605
3228605,3247273
3247273,3262846
3262846,3286091
3286091,3314601
3314601,3415480
3415480,3476128
3476128,3547347
3007146,3010434
3010434,3012185
3012185,3018023
3018023,3018927
3018927,3020856
3020856,3023169
3023169,3023311
3023311,3023350
3023350,3025000
3025000,3025630
3025630,3027205
3027205,3028946
3028946,3036770
3036770,3036918
3036918,3041812
3041812,3052710
3052710,3054573
3054573,3063099
3063099,3066947
3066947,3067719
3067719,3081656
3081656,3088039
3088039,3091115
3091115,3094943
3094943,3099122
3099122,3102509
3102509,3104613
3104613,3110464
3110464,3121367
3121367,3128450
3128450,3129318
3129318,3133924
3133924,3134011
3134011,3145847
3145847,3151028
3151028,3153659
3153659,3155997
3155997,3156211
3156211,3174750
3174750,3182200
3182200,3186438
3186438,3189031
3189031,3190301
3190301,3191170
3191170,3193858
3193858,3196462
3196462,3198571
3198571,3200511
3200511,3204784
3204784,3211738
3211738,3212473
3212473,3213506
3213506,3213549
3213549,3216982
3216982,3222788
3222788,3223713
3223713,3225301
3225301,3234332
3234332,3235966
3235966,3236198
3236198,3239737
3239737,3246758
3246758,3250189
3250189,3253257
3253257,3255348
3255348,3256101
3256101,3256551
3256551,3260242
3260242,3266834
3266834,3272142
3272142,3279802
3279802,3281700
3281700,3285244
3285244,3289365
3289365,3291217
3291217,3296933
3296933,3299306
3299306,3306612
3306612,3306999
3306999,3317332
3317332,3318040
3318040,3320642
3320642,3320717
3320717,3329641
3329641,3330196
3330196,3336033
3336033,3339089
3339089,3339316
3339316,3342365
3342365,3345401
3345401,3348433
3348433,3350764
3350764,3353220
3353220,3359763
3359763,3359803
3359803,3361871
3361871,3366396
3366396,3366991
3366991,3368839
3368839,3368962
3368962,3371492
3371492,3372331
3372331,3381294
3381294,3383996
3383996,3384466
3384466,3393132
3393132,3396876
3396876,3399996
3399996,3417459
3417459,3419968
3419968,3421797
3421797,3425483
3425483,3427740
3427740,3429024
3429024,3429116
3429116,3429251
3429251,3432106
3432106,3434155
3434155,3436842
3436842,3443851
3443851,3448016
3448016,3450838
3450838,3456950
3456950,3458875
3458875,3473464
3473464,3480673
3480673,3487581
3487581,3503724
3503724,3507714
3507714,3507765
3507765,3510237
3510237,3510677
3510677,3512596
3512596,3515441
3515441,3516427
3516427,3523407
3523407,3525001
3525001,3527084
3527084,3528641
3528641,3545013
3545013,3545640
3545640,3550582
3550582,3552128
3552128,3552490
3552490,3554255
3554255,3555258
3555258,3558268
3558268,3559958
3559958,3567422
3567422,3571443
3571443,3577469
3577469,3579009
3579009,3579223
3579223,3588368
3588368,3588774
3588774,3589000
3589000,3589188
3589188,3589806
3589806,3590536
3007149,3011688
3011688,3011736
3011736,3011792
3011792,3018287
3018287,3058228
3058228,3059180
3059180,3061009
3061009,3061116
3061116,3094415
3094415,3107132
3107132,3117726
3117726,3125078
3125078,3134651
3134651,3134687
3134687,3141720
3141720,3141749
3141749,3145183
3145183,3155895
3155895,3155950
3155950,3162915
3162915,3176624
3176624,3196638
3196638,3201620
3201620,3203311
3203311,3209084
3209084,3222085
3222085,3247548
3247548,3248924
3248924,3261227
3261227,3272988
3272988,3284591
3284591,3298546
3298546,3304802
3304802,3308391
3308391,3308851
3308851,3311227
3311227,3326573
3326573,3332699
3332699,3352014
3352014,3361291
3361291,3363496
3363496,3372409
3372409,3381210
3381210,3384587
3384587,3385328
3385328,3394649
3394649,3413741
3413741,3419121
3419121,3426002
3426002,3445305
3445305,3458706
3458706,3466209
3466209,3476614
3476614,3486450
3486450,3520024
3520024,3521835
3521835,3526430
3526430,3531226
3531226,3549991
3549991,3551546
3551546,3579608
3007156,3025906
3025906,3098984
3098984,3107125
3107125,3133533
3133533,3135702
3135702,3149717
3149717,3196382
3196382,3202738
3202738,3204240
3204240,3221709
3221709,3232922
3232922,3236885
3236885,3264062
3264062,3319925
3319925,3401803
3401803,3415123
3415123,3425057
3425057,3428256
3428256,3429153
3429153,3463816
3463816,3478955
3478955,3492953
3492953,3503367
3503367,3508570
3508570,3508839
3508839,3538708
3538708,3558325
3558325,3576056
3007171,3007598
3007598,3008144
3008144,3014115
3014115,3031180
3031180,3037249
3037249,3040937
3040937,3041591
3041591,3044030
3044030,3045331
3045331,3066191
3066191,3075595
3075595,3083632
3083632,3092216
3092216,3098856
3098856,3102634
3102634,3102910
3102910,3132189
3132189,3143543
3143543,3160226
3160226,3170588
3170588,3177245
3177245,3195898
3195898,3208462
3208462,3241033
3241033,3273728
3273728,3280783
3280783,3348184
3348184,3368184
3368184,3368618
3368618,3371635
3371635,3375881
3375881,3381199
3381199,3402814
3402814,3402820
3402820,3402876
3402876,3415572
3415572,3419996
3419996,3468092
3468092,3473528
3473528,3473884
3473884,3478309
3478309,3478548
3478548,3489449
3489449,3513461
3513461,3516829
3516829,3528733
3528733,3546924
3546924,3571039
3571039,3574648
3007176,3026658
3026658,3068488
3068488,3096032
3096032,3121359
3121359,3131755
3131755,3132454
3132454,3143428
3143428,3171695
3171695,3197069
3197069,3215177
3215177,3233878
3233878,3278628
3278628,3302132
3302132,3500486
3007177,3014020
3014020,3076220
3076220,3141612
3141612,3176410
3176410,3179897
3179897,3182195
3182195,3229405
3007178,3053364
3053364,3135519
3135519,3138584
3138584,3179876
3179876,3229715
3229715,3297063
3297063,3298747
3298747,3300722
3300722,3418482
3418482,3496899
3007184,3007362
3007362,3007466
3007466,3007533
3007533,3007823
3007823,3008159
3008159,3009604
3009604,3010370
3010370,3010531
3010531,3010649
3010649,3010753
3010753,3012381
3012381,3014368
3014368,3015305
3015305,3016126
3016126,3017658
3017658,3017835
3017835,3020480
3020480,3020579
3020579,3020652
3020652,3022541
3022541,3023823
3023823,3023932
3023932,3024441
