case_id,outcome,pattern,exposure_usd,opened_at,closed_at,analyst_notes
CC-3523,confirmed_fraud,out_of_region_use,315.06,2016-09-15 19:43:02,2016-09-19 21:43:02,"Case CC-3523: cardholder C02897 reported unrecognized activity on card C02897-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $315.06 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3524,confirmed_fraud,card_not_present_fraud,234.54,2016-09-15 19:48:19,2016-09-18 08:48:19,Case CC-3524: cardholder C07855 reported unrecognized activity on card C07855-K1. 9 transaction(s) between 2016-09-11 and 2016-09-15 totaling $234.54 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-3525,confirmed_fraud,account_takeover,87.08,2016-09-15 20:20:35,2016-09-19 22:20:35,Case CC-3525: cardholder C09491 reported unrecognized activity on card C09491-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $87.08 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3526,confirmed_fraud,account_takeover,211.78,2016-09-15 20:22:49,2016-09-21 13:22:49,Case CC-3526: cardholder C12707 reported unrecognized activity on card C12707-K1. 2 transaction(s) between 2016-09-15 and 2016-09-15 totaling $211.78 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3527,confirmed_fraud,out_of_region_use,46.98,2016-09-15 20:29:33,2016-09-16 16:29:33,"Case CC-3527: cardholder C11436 reported unrecognized activity on card C11436-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $46.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3528,confirmed_fraud,account_takeover,11251.92,2016-09-15 21:25:45,2016-09-17 20:25:45,"Case CC-3528: cardholder C07212 reported unrecognized activity on card C07212-K2. 211 transaction(s) between 2016-08-25 and 2016-09-14 totaling $11,251.92 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a hi6210sft Build/MRA58K on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-3529,confirmed_fraud,account_takeover,444.96,2016-09-15 22:14:26,2016-09-19 18:14:26,Case CC-3529: cardholder C11201 reported unrecognized activity on card C11201-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $444.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3530,confirmed_fraud,account_takeover,279.94,2016-09-15 22:46:08,2016-09-16 21:46:08,Case CC-3530: cardholder C05530 reported unrecognized activity on card C05530-K2. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $279.94 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3531,confirmed_fraud,card_not_present_fraud,199.99,2016-09-15 23:18:35,2016-09-17 01:18:35,Case CC-3531: cardholder C03405 reported unrecognized activity on card C03405-K2. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $199.99 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.
CC-3532,confirmed_fraud,card_not_present_new_device,128.91,2016-09-15 23:25:06,2016-09-20 19:25:06,"Case CC-3532: cardholder C09791 reported unrecognized activity on card C09791-K1. 4 transaction(s) between 2016-09-14 and 2016-09-14 totaling $128.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3533,confirmed_fraud,account_takeover,170.92,2016-09-15 23:29:19,2016-09-20 03:29:19,Case CC-3533: cardholder C09146 reported unrecognized activity on card C09146-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $170.92 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3534,confirmed_fraud,account_takeover,87.96,2016-09-15 23:34:57,2016-09-17 13:34:57,Case CC-3534: cardholder C12991 reported unrecognized activity on card C12991-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $87.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3535,confirmed_fraud,account_takeover,520.47,2016-09-15 23:47:42,2016-09-17 21:47:42,Case CC-3535: cardholder C03685 reported unrecognized activity on card C03685-K2. 7 transaction(s) between 2016-09-10 and 2016-09-15 totaling $520.47 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3536,confirmed_fraud,card_not_present_fraud,299.92,2016-09-16 02:36:36,2016-09-20 15:36:36,Case CC-3536: cardholder C10084 reported unrecognized activity on card C10084-K1. 2 transaction(s) between 2016-09-15 and 2016-09-15 totaling $299.92 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a rv:58.0 on firefox 58.0. Card blocked and reissued. Customer reimbursed.
CC-3537,confirmed_fraud,out_of_region_use,275.93,2016-09-16 03:31:31,2016-09-17 23:31:31,"Case CC-3537: cardholder C02354 reported unrecognized activity on card C02354-K2. 2 transaction(s) between 2016-09-13 and 2016-09-14 totaling $275.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-3538,confirmed_fraud,account_takeover,4015.44,2016-09-16 04:01:54,2016-09-19 06:01:54,"Case CC-3538: cardholder C13440 reported unrecognized activity on card C13440-K2. 18 transaction(s) between 2016-09-11 and 2016-09-15 totaling $4,015.44 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3539,confirmed_fraud,card_not_present_new_device,100.09,2016-09-16 04:15:43,2016-09-18 23:15:43,"Case CC-3539: cardholder C09350 reported unrecognized activity on card C09350-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $100.09 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-3540,cleared,none,0.00,2016-09-16 04:27:50,2016-09-17 01:27:50,Case CC-3540: model scored a $99.94 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-3541,confirmed_fraud,card_not_present_new_device,124.96,2016-09-16 04:30:24,2016-09-21 03:30:24,"Case CC-3541: cardholder C03613 reported unrecognized activity on card C03613-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $124.96 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3542,confirmed_fraud,account_takeover,774.86,2016-09-16 04:34:57,2016-09-18 21:34:57,Case CC-3542: cardholder C11464 reported unrecognized activity on card C11464-K2. 6 transaction(s) between 2016-09-12 and 2016-09-15 totaling $774.86 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3543,confirmed_fraud,account_takeover,47.98,2016-09-16 04:36:40,2016-09-19 23:36:40,Case CC-3543: cardholder C01116 reported unrecognized activity on card C01116-K2. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $47.98 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-3544,cleared,none,0.00,2016-09-16 04:49:25,2016-09-18 21:49:25,Case CC-3544: model scored a $50.00 transaction at 0.95. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-3545,confirmed_fraud,card_not_present_fraud,100.02,2016-09-16 05:48:47,2016-09-20 18:48:47,Case CC-3545: cardholder C00559 reported unrecognized activity on card C00559-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $100.02 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-3546,confirmed_fraud,card_not_present_new_device,500.04,2016-09-16 05:49:56,2016-09-17 18:49:56,"Case CC-3546: cardholder C11122 reported unrecognized activity on card C11122-K1. 2 transaction(s) between 2016-09-15 and 2016-09-15 totaling $500.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3547,cleared,none,0.00,2016-09-16 06:23:41,2016-09-19 00:23:41,Case CC-3547: model scored a $508.01 transaction at 0.85. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-3548,confirmed_fraud,account_takeover,1539.05,2016-09-16 08:31:13,2016-09-17 18:31:13,"Case CC-3548: cardholder C07867 reported unrecognized activity on card C07867-K2. 14 transaction(s) between 2016-09-09 and 2016-09-15 totaling $1,539.05 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3549,confirmed_fraud,card_not_present_new_device,749.99,2016-09-16 10:03:24,2016-09-21 21:03:24,"Case CC-3549: cardholder C03738 reported unrecognized activity on card C03738-K2. 3 transaction(s) between 2016-09-15 and 2016-09-15 totaling $749.99 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-3550,confirmed_fraud,card_not_present_new_device,112.25,2016-09-16 10:03:32,2016-09-19 05:03:32,"Case CC-3550: cardholder C13447 reported unrecognized activity on card C13447-K1. 2 transaction(s) between 2016-09-14 and 2016-09-16 totaling $112.25 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-J100VPP Build/LMY48B on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-3551,confirmed_fraud,card_not_present_new_device,931.31,2016-09-16 11:00:10,2016-09-21 02:00:10,"Case CC-3551: cardholder C11509 reported unrecognized activity on card C11509-K2. 24 transaction(s) between 2016-09-02 and 2016-09-16 totaling $931.31 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Moto E (4) Build/NMA26.42-69 on chrome generic. Card blocked and reissued. Customer reimbursed."
CC-3552,confirmed_fraud,card_not_present_new_device,15.06,2016-09-16 11:51:46,2016-09-18 12:51:46,"Case CC-3552: cardholder C06962 reported unrecognized activity on card C06962-K2. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $15.06 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed."
CC-3553,confirmed_fraud,card_not_present_new_device,479.97,2016-09-16 12:09:00,2016-09-18 07:09:00,"Case CC-3553: cardholder C05031 reported unrecognized activity on card C05031-K2. 15 transaction(s) between 2016-09-10 and 2016-09-15 totaling $479.97 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-3554,confirmed_fraud,out_of_region_use,365.09,2016-09-16 12:15:30,2016-09-21 19:15:30,"Case CC-3554: cardholder C03474 reported unrecognized activity on card C03474-K1. 1 transaction(s) between 2016-09-15 and 2016-09-15 totaling $365.09 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
